Location ID,Time,Recorder,Rec Count,Page,Segment,Direction,Count,Gender ,Age_Y,Age_O,Helmet,Wrong way,Sidewalk,Distracted,Pedestrian,Notes,Construction
150,PM,Steve Bass,57,2,2,3,,,,,,,,,1,,
150,PM,Steve Bass,57,2,2,4,2,,,,,,,1,1,,
150,PM,Steve Bass,57,2,3,1,5,,,,,,,,3,,
150,PM,Steve Bass,57,2,3,2,1,,,,,,,,,,
150,PM,Steve Bass,57,2,3,3,1,,,,,,,,2,,
150,PM,Steve Bass,57,2,3,4,2,,,,,,,,2,,
150,PM,Steve Bass,57,2,4,1,4,,,,,,,,8,,
150,PM,Steve Bass,57,2,4,2,1,,,,,,,,1,,
150,PM,Steve Bass,57,2,4,3,1,,,,,,,,11,,
150,PM,Steve Bass,57,2,4,4,5,,,,,,,,,,
151,PM,Ryan Furcini,58,1,1,1,11,3,,,,5,4,,24,lots of wrong-way riding on sidewalk = students coming from/going to classes.,
151,PM,Ryan Furcini,58,1,1,2,1,1,,,1,,,,20,,
151,PM,Ryan Furcini,58,1,1,3,2,,,,,1,1,,7,,
151,PM,Ryan Furcini,58,1,1,4,9,5,,,,5,5,,9,,
151,PM,Ryan Furcini,58,1,2,1,18,6,,,,8,8,,31,,
151,PM,Ryan Furcini,58,1,2,2,9,2,,,,,1,,30,,
151,PM,Ryan Furcini,58,1,2,3,4,,,,,,,,4,,
151,PM,Ryan Furcini,58,1,2,4,13,2,,,,4,2,,4,,
151,PM,Ryan Furcini,58,1,3,1,17,6,,1,,,,,22,,
151,PM,Ryan Furcini,58,1,3,2,7,3,,,,,,,19,,
151,PM,Ryan Furcini,58,1,3,3,4,2,,,,,,,2,,
151,PM,Ryan Furcini,58,1,3,4,10,1,,,,1,1,1,11,,
151,PM,Ryan Furcini,58,1,4,1,8,2,,,,2,1,,16,,
151,PM,Ryan Furcini,58,1,4,2,1,1,,,,,,,16,,
151,PM,Ryan Furcini,58,1,4,3,7,3,,,,1,2,,13,,
151,PM,Ryan Furcini,58,1,4,4,9,2,,,,4,7,,2,,
151,PM,Ryan Furcini,58,2,1,1,4,1,,,,,,,49,"lots of nb foot-traffic leaving from campus. More riders w/helmets than 1st hr.  
seems like there are fewer student riders this hr.",
151,PM,Ryan Furcini,58,2,1,2,2,,,,1,,,,22,,
151,PM,Ryan Furcini,58,2,1,3,5,,,,,1,,,5,,
151,PM,Ryan Furcini,58,2,1,4,9,,,,2,3,4,,15,,
151,PM,Ryan Furcini,58,2,2,1,5,2,,,1,2,2,,34,,
151,PM,Ryan Furcini,58,2,2,2,4,1,,,,,1,,10,,
151,PM,Ryan Furcini,58,2,2,3,6,1,,,1,1,1,,9,,
151,PM,Ryan Furcini,58,2,2,4,9,2,,,,2,3,,8,,
151,PM,Ryan Furcini,58,2,3,1,12,6,,,,1,1,,35,,
151,PM,Ryan Furcini,58,2,3,2,6,1,,,,,2,,17,,
151,PM,Ryan Furcini,58,2,3,3,9,1,,,1,,2,,18,,
151,PM,Ryan Furcini,58,2,3,4,11,7,,,2,,,,6,,
151,PM,Ryan Furcini,58,2,4,1,16,7,,,,,1,,20,,
151,PM,Ryan Furcini,58,2,4,2,8,1,,,1,,1,,20,,
151,PM,Ryan Furcini,58,2,4,3,10,3,,,1,,,,10,,
151,PM,Ryan Furcini,58,2,4,4,13,4,,,,1,2,,8,,
